catalog_id,catalog,container_id,container,type_id,content_type,event_part_type
4723,congress_russia_novosibirsk_2012,39028,2012-12-07_rus_rav_clip_congress_mi-nichego-novogo-ne-sozdaem,2,CLIP,
4723,congress_russia_novosibirsk_2012,39029,2012-12-07_rus_rav_clip_congress_sovershennoe-sostoianie,2,CLIP,
4723,congress_russia_novosibirsk_2012,39030,2012-12-07_rus_rav_clip_congress_priznak-duhovnogo-prodvizheniia,2,CLIP,
4723,congress_russia_novosibirsk_2012,39543,2012-12-07_rus_rav_clip_congress_kak-proishodit-ispravlenie-mira,2,CLIP,
4723,congress_russia_novosibirsk_2012,39544,2012-12-07_rus_rav_clip_congress_strimlenie-k-ravnovesiu,2,CLIP,
4723,congress_russia_novosibirsk_2012,39545,2012-12-07_rus_rav_clip_congress_zhenskaia-podderzhka,2,CLIP,
4723,congress_russia_novosibirsk_2012,41280,2012-12-07_rav_clip_congress_chastiza-ogromnoi-sistemi,2,CLIP,
4723,congress_russia_novosibirsk_2012,41939,2012-12-07_rav_clip_congress_v-duhovnom-net-ogranichenii,2,CLIP,
4723,congress_russia_novosibirsk_2012,41940,2012-12-07_rav_clip_congress_vchem-nasha-samostoiatelnost,2,CLIP,
4723,congress_russia_novosibirsk_2012,41941,2012-12-07_rav_clip_congress_uvidet-nastoiashuiu-kartinu,2,CLIP,
4723,congress_russia_novosibirsk_2012,41942,2012-12-07_rav_clip_congress_sostoianie-pechali,2,CLIP,
4723,congress_russia_novosibirsk_2012,41943,2012-12-07_rav_clip_congress_usilia-v-gruppe,2,CLIP,
4723,congress_russia_novosibirsk_2012,41944,2012-12-07_rav_clip_congress_otnoshenie-k-tovarishu-v-gruppe,2,CLIP,
4723,congress_russia_novosibirsk_2012,41945,2012-12-07_rav_clip_congress_obida,2,CLIP,
4723,congress_russia_novosibirsk_2012,41946,2012-12-07_rav_clip_congress_privilegia-tvortza,2,CLIP,
4723,congress_russia_novosibirsk_2012,41948,2012-12-07_rav_clip_congress_podbirat-okruzenie-na-semirare,2,CLIP,
4723,congress_russia_novosibirsk_2012,41949,2012-12-07_rav_clip_congress_net-otveta,2,CLIP,
4723,congress_russia_novosibirsk_2012,41950,2012-12-07_rav_clip_congress_pervoistochnik,2,CLIP,
4723,congress_russia_novosibirsk_2012,41951,2012-12-07_rav_clip_congress_luchshe-krichat-iznutri,2,CLIP,
4723,congress_russia_novosibirsk_2012,41952,2012-12-07_rav_clip_congress_lichnoe-obrashenie-k-tvorzu,2,CLIP,
4723,congress_russia_novosibirsk_2012,41953,2012-12-07_rav_clip_congress_net-nikogo-krome-nego,2,CLIP,
8072,congress_russia_moscow_2013,47066,2013-12-13_norav_program_congress_yeshivat-haverim-1,1,FRIENDS_GATHERING,
8072,congress_russia_moscow_2013,47067,2013-12-13_norav_program_congress_yeshivat-haverim-2,1,FRIENDS_GATHERING,
8072,congress_russia_moscow_2013,47071,2013-12-13_norav_program_congress_sadna-1,1,LESSON_PART,
8072,congress_russia_moscow_2013,47072,2013-12-13_norav_program_congress_sadna-2,1,LESSON_PART,
8072,congress_russia_moscow_2013,47074,2013-12-13_norav_program_congress_sadna-3,1,LESSON_PART,
8072,congress_russia_moscow_2013,47075,2013-12-13_norav_program_congress_yeshivat-haverim-3,1,FRIENDS_GATHERING,
8072,congress_russia_moscow_2013,47079,2013-12-13_norav_program_congress_yeshivat-haverim-4,1,FRIENDS_GATHERING,
8072,congress_russia_moscow_2013,47080,2013-12-13_norav_program_congress_sadna-4,1,LESSON_PART,
8072,congress_russia_moscow_2013,47081,2013-12-13_norav_program_congress_yeshivat-haverim-5,1,FRIENDS_GATHERING,
8072,congress_russia_moscow_2013,47082,2013-12-13_norav_program_congress_sadna-6,1,LESSON_PART,
8072,congress_russia_moscow_2013,47083,2013-12-13_norav_program_congress_sadna-5,1,LESSON_PART,
8076,congress_russia_petersburg_2014,53286,2014-09-19_rav_program_congress_kritat-brit,1,EVENT_PART,EVENT
8076,congress_russia_petersburg_2014,53287,2014-09-19_rav_lesson_congress_n1,4,FULL_LESSON,
8076,congress_russia_petersburg_2014,53288,2014-09-19_rav_program_congress_sadna-1,1,LESSON_PART,
8076,congress_russia_petersburg_2014,53290,2014-09-19_rav_program_congress_sadna-2,1,LESSON_PART,
8076,congress_russia_petersburg_2014,53291,2014-09-19_rav_lesson_congress_n2,4,FULL_LESSON,
8076,congress_russia_petersburg_2014,53292,2014-09-19_rav_program_congress_sadna-3,1,LESSON_PART,
8076,congress_russia_petersburg_2014,53293,2014-09-19_rav_lesson_congress_n3,4,FULL_LESSON,
8076,congress_russia_petersburg_2014,53294,2014-09-19_rav_lesson_congress_n4,4,FULL_LESSON,
8076,congress_russia_petersburg_2014,53295,2014-09-19_rav_program_congress_sadna-4,1,LESSON_PART,
8076,congress_russia_petersburg_2014,53298,2014-09-19_rav_program_congress_sadna-5,1,LESSON_PART,
8076,congress_russia_petersburg_2014,53301,2014-09-19_rav_lesson_congress_n5,4,FULL_LESSON,
8076,congress_russia_petersburg_2014,53300,2014-09-19_rav_lesson_congress_n6,4,FULL_LESSON,
8076,congress_russia_petersburg_2014,53302,2014-09-19_rav_program_congress_sadna-6,1,LESSON_PART,
8029,congress_brasil_2017,68804,2017-04-29_norav_congress_yeshivat-haverim_n6,1,FRIENDS_GATHERING,
8029,congress_brasil_2017,68809,2017-04-29_norav_congress_yeshivat-haverim_n7,1,FRIENDS_GATHERING,
8029,congress_brasil_2017,68810,2017-04-29_norav_congress_yeshivat-haverim_n8,1,FRIENDS_GATHERING,
8029,congress_brasil_2017,68811,2017-04-30_norav_congress_yeshivat-haverim_n9,1,FRIENDS_GATHERING,
8029,congress_brasil_2017,68814,2017-04-30_norav_congress_yeshivat-haverim_n10,1,FRIENDS_GATHERING,
8109,congress_israel_haolami_2009-02,17047,2009-01-19_eng_norav_clip_bb_kids-congress-2009-girls,2,CLIP,
8109,congress_israel_haolami_2009-02,17235,2009-02-02_heb_rav_clip_chanel-2_al-congress,2,CLIP,
8109,congress_israel_haolami_2009-02,17236,2009-02-06_rus_rav_clip_chanel-9_al-congress,2,CLIP,
8109,congress_israel_haolami_2009-02,17237,2009-02-03_heb_rav_clip_ynet-ediot-ahronot_al-congress,2,CLIP,
8109,congress_israel_haolami_2009-02,17239,2009-02-02_heb_rav_clip_hadashot_arutz1,2,CLIP,
8109,congress_israel_haolami_2009-02,17249,2009-02-09_heb_norav_clip_bb_we-are-all-one-family,2,CLIP,
8109,congress_israel_haolami_2009-02,17250,2009-02-09_heb_norav_clip_bb_al-congress,2,CLIP,
8109,congress_israel_haolami_2009-02,17252,2009-02-08_eng_rav_clip_bb_iba-news_al-congress,2,CLIP,
8109,congress_israel_haolami_2009-02,17334,2009-02-02_eng_norav_clip_galgalei-shinaim-kli-olami_congress-2009,2,CLIP,
8109,congress_israel_haolami_2009-02,17335,2009-02-03_heb_norav_clip_young-group_martin,2,CLIP,
8109,congress_israel_haolami_2009-02,17337,2009-02-02_eng_norav_clip_one-heart,2,CLIP,
8109,congress_israel_haolami_2009-02,17352,2009-02-04_heb_norav_clip-congress-israel-2009_song_galgaley-shinaim,3,,
8109,congress_israel_haolami_2009-02,17362,2009-02-02_heb_norav_clip-toronto_congress-israel-2009_song_next-generation,3,,
8109,congress_israel_haolami_2009-02,17644,2009-02-02_heb_norav_clip_bb_song_congress-israel-2009_ratzon-ehad_moti-mor,3,,
8109,congress_israel_haolami_2009-02,17645,2009-02-02_heb_norav_clip_bb_song_congress-israel-2009_yesh-lanu-shita_moti-mor,3,,
8109,congress_israel_haolami_2009-02,17805,2009-02-04_heb_norav_clip_yeladim_congress-israel-2009,2,CLIP,
8109,congress_israel_haolami_2009-02,19041,2009-02-04_heb_norav_song_congress-israel-2009_kli-olami_yeladim,3,,
8049,congress_spain_2011,28245,2011-06-03_heb_norav_program_congress_erev-tarbut,1,EVENT_PART,EREV_TARBUT
8049,congress_spain_2011,28247,2011-06-04_heb_norav_program_congress_yeshivat-haverim_n1,1,FRIENDS_GATHERING,
8049,congress_spain_2011,28248,2011-06-04_heb_norav_program_congress_yeshivat-haverim_n2,1,FRIENDS_GATHERING,
8049,congress_spain_2011,28250,2011-06-03_heb_norav_program_congress_tekes-ptiha,1,EVENT_PART,TEKES_PTIHA
8049,congress_spain_2011,28256,2011-06-05_heb_norav_program_congress_yeshivat-haverim_n3,1,FRIENDS_GATHERING,
8049,congress_spain_2011,28257,2011-06-04_heb_norav_program_congress_erev-tarbut,1,EVENT_PART,EREV_TARBUT
8098,congress_usa_new-jersey_2015,58971,2015-07-24_norav_program_congress_n2,1,FULL_LESSON,
8098,congress_usa_new-jersey_2015,58481,2015-07-24_norav_program_congress_yeshivat-haverim-0,1,FRIENDS_GATHERING,
8098,congress_usa_new-jersey_2015,58476,2015-07-24_norav_program_congress_achana-0,1,LESSON_PART,
8098,congress_usa_new-jersey_2015,58485,2015-07-24_norav_program_congress_yeshivat-haverim-1,1,FRIENDS_GATHERING,
8098,congress_usa_new-jersey_2015,58486,2015-07-24_norav_program_congress_yeshivat-haverim-2,1,FRIENDS_GATHERING,
8098,congress_usa_new-jersey_2015,58490,2015-07-24_norav_program_congress_yeshivat-haverim-3,1,FRIENDS_GATHERING,
8098,congress_usa_new-jersey_2015,58493,2015-07-24_norav_program_congress_yeshivat-haverim-4,1,FRIENDS_GATHERING,
8098,congress_usa_new-jersey_2015,58494,2015-07-24_norav_program_congress_yeshivat-haverim-5,1,FRIENDS_GATHERING,
8098,congress_usa_new-jersey_2015,58497,2015-07-24_norav_program_congress_yeshivat-haverim-6,1,FRIENDS_GATHERING,
8098,congress_usa_new-jersey_2015,58500,2015-07-24_norav_program_congress_yeshivat-haverim-7,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59312,2015-09-04_norav_program_congress_sadna-1,1,LESSON_PART,
8047,congress_romania_2015,59311,2015-09-04_rav_program_congress_yeshivat-haverim-3-siha-rav,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59310,2015-09-04_rav_program_congress_atzagat-sfarim,1,EVENT_PART,ATZAGAT_PROEKT
8047,congress_romania_2015,59305,2015-09-04_norav_program_congress_yeshivat-haverim-1,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59307,2015-09-04_norav_program_congress_yeshivat-haverim-2,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59309,2015-09-04_norav_program_congress_yeshivat-haverim-3,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59314,2015-09-04_norav_program_congress_yeshivat-haverim-4,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59315,2015-09-04_norav_program_congress_yeshivat-haverim-5,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59334,2015-09-04_norav_program_congress_yeshivat-haverim-6,1,FRIENDS_GATHERING,
8047,congress_romania_2015,59345,2015-09-04_norav_program_congress_yeshivat-haverim-7,1,FRIENDS_GATHERING,
8008,congress_russia_moscow_2011-06,28332,2011-06-10_rus_rav_program_congress_tekes-ptiha,1,EVENT_PART,TEKES_PTIHA
8008,congress_russia_moscow_2011-06,28338,2011-06-11_mlt_norav_program_congress_yeshivat-haverim,1,FRIENDS_GATHERING,
8008,congress_russia_moscow_2011-06,28341,2011-06-12_mlt_rav_program_congress_tekes-sium,1,EVENT_PART,TEKES_SIYUM
8008,congress_russia_moscow_2011-06,28343,2011-06-12_mlt_norav_program_congress_yeshivat-haverim,1,FRIENDS_GATHERING,
8028,congress_brasil_2012,32639,2012-05-05_heb_rav_program_congress_sadna-2,1,LESSON_PART,
8028,congress_brasil_2012,32641,2012-05-05_heb_rav_program_congress_sadna-3,1,LESSON_PART,
8028,congress_brasil_2012,32642,2012-05-04_heb_norav_program_congress_sadna-1,1,LESSON_PART,
8028,congress_brasil_2012,32644,2012-05-06_heb_rav_program_congress_sadna-4,1,LESSON_PART,
8028,congress_brasil_2012,32645,2012-05-06_heb_rav_program_congress_sadna-5,1,LESSON_PART,
8028,congress_brasil_2012,32652,2012-05-06_heb_rav_program_congress_sadna-6,1,LESSON_PART,
8028,congress_brasil_2012,33104,2012-05-06_heb_norav_program_congress_erev-tarbut,1,EVENT_PART,EREV_TARBUT
8028,congress_brasil_2012,33105,2012-05-05_heb_rav_program_congress_erev-tarbut,1,EVENT_PART,EREV_TARBUT
8025,congress_mexico_2014,52502,2014-08-01_rav_program_congress_sadna-3,1,LESSON_PART,
8025,congress_mexico_2014,52570,2014-08-01_rav_program_congress_yeshivat-haverim-3,1,FRIENDS_GATHERING,
8025,congress_mexico_2014,52478,2014-08-01_rav_program_congress_sadna-2,1,LESSON_PART,
8024,congress_chile_2017,68781,2017-04-26_norav_program_congress_yeshivat-haverim-1,1,FRIENDS_GATHERING,
8024,congress_chile_2017,68784,2017-04-26_norav_program_congress_yeshivat-haverim-2,1,FRIENDS_GATHERING,
8024,congress_chile_2017,68788,2017-04-27_norav_program_congress_yeshivat-haverim-3,1,FRIENDS_GATHERING,
8024,congress_chile_2017,68792,2017-04-27_norav_program_congress_yeshivat-haverim-4,1,FRIENDS_GATHERING,
8024,congress_chile_2017,68794,2017-04-27_norav_program_congress_yeshivat-haverim-5,1,FRIENDS_GATHERING,
8024,congress_chile_2017,68802,2017-04-28_rav_congress_seudat-sikum,1,MEAL,
8087,congress_usa_new-york_2007-08,13142,2007-12-14_eng_rav_clip_ny_congress-2005,2,CLIP,
8110,congress_israel_haolami_2010-02,22147,2010-02-22_xx_mlt_rav_program_congress-2010_eshivat-haverim_n1,1,FRIENDS_GATHERING,
8110,congress_israel_haolami_2010-02,22149,2010-02-22_xx_heb_norav_program_congress-2010_erev-tarbut_n1,1,EVENT_PART,EREV_TARBUT
8110,congress_israel_haolami_2010-02,22153,2010-02-23_xx_mlt_rav_program_congress-2010_mazeget-afaza,1,EVENT_PART,ATZAGAT_PROEKT
8110,congress_israel_haolami_2010-02,22154,2010-02-23_xx_mlt_rav_program_congress-2010_yeshivat-haverim_n2,1,FRIENDS_GATHERING,
8110,congress_israel_haolami_2010-02,22155,2010-02-23_xx_heb_rav_program_congress-2010_presentation-66,1,EVENT_PART,ATZAGAT_PROEKT
8110,congress_israel_haolami_2010-02,22158,2010-02-23_xx_heb_norav_program_congress-2010_erev-tarbut_n2,1,EVENT_PART,EREV_TARBUT
8110,congress_israel_haolami_2010-02,22160,2010-02-24_xx_mlt_norav_program_congress-2010_yeshivat-haverim_n3,1,FRIENDS_GATHERING,
8110,congress_israel_haolami_2010-02,22161,2010-02-24_xx_heb_norav_program_congress-2010_mazeget-campus,1,EVENT_PART,ATZAGAT_PROEKT
8110,congress_israel_haolami_2010-02,22164,2010-02-24_xx_heb_norav_program_congress-2010_erev-tarbut_n3,1,EVENT_PART,EREV_TARBUT
8110,congress_israel_haolami_2010-02,22235,2010-02-23_heb_norav_song_congress-2010,3,,
8110,congress_israel_haolami_2010-02,22243,2010-02-22_heb_norav_song_congress-2010,3,,
8110,congress_israel_haolami_2010-02,22279,2010-02-22_heb_norav_program_congress-2010_hofaa_duhin,1,EVENT_PART,EVENT
8110,congress_israel_haolami_2010-02,22286,2010-02-22_heb_norav_song_congress-2010_tov-li-ra-li_duhin,3,,
8110,congress_israel_haolami_2010-02,22287,2010-02-22_heb_norav_song_congress-2010_ha-ahava-hi-ha-or_moti-mor,3,,
8110,congress_israel_haolami_2010-02,22288,2010-02-22_heb_norav_song_congress-2010_yom-holeh-ve-yom-ba_moti-mor,3,,
8110,congress_israel_haolami_2010-02,22289,2010-02-22_heb_norav_song_congress-2010_hayom-kulanu_moti-mor,3,,
8110,congress_israel_haolami_2010-02,22333,2010-02-23_heb_norav_clip_song_congress-2010_shamaim-ipathu,3,,
8110,congress_israel_haolami_2010-02,22555,2010-02-23_heb_norav_song_congress-2010_kadur_poreah,3,,
8110,congress_israel_haolami_2010-02,22556,2010-02-22_heb_norav_song_congress-2010_be-ota-sira_moti-mor,3,,
8110,congress_israel_haolami_2010-02,22557,2010-02-24_heb_norav_program_congress-2010_hofaa-dor-aharon,1,EVENT_PART,EVENT
8110,congress_israel_haolami_2010-02,22580,2010-02-22_heb_norav_song_congress-2010_yesh-od-ahava_moti-mor,3,,
8110,congress_israel_haolami_2010-02,22852,2010-02-24_heb_norav_song_congress-2010,3,,
8094,congress_usa_new-jersey_2011,27514,2011-03-30_heb_rav_lecture_kabbalah-hoveket-olam_symphonyspace,5,LECTURE,
8094,congress_usa_new-jersey_2011,27520,2011-04-01_eng_norav_program_hofaa_hilton-east-brunswick,1,EVENT_PART,EVENT
8094,congress_usa_new-jersey_2011,27530,2011-04-01_heb_norav_program_congress_erev-tarbut,1,EVENT_PART,EREV_TARBUT
8094,congress_usa_new-jersey_2011,27531,2011-04-01_heb_norav_program_congress_yeshivat-haverim,1,FRIENDS_GATHERING,
8094,congress_usa_new-jersey_2011,27532,2011-04-01_heb_rav_program_congress_tekes-ptiha,1,EVENT_PART,TEKES_PTIHA
8094,congress_usa_new-jersey_2011,27540,2011-04-03_heb_norav_program_congress_erev-tarbut,1,EVENT_PART,EREV_TARBUT
8094,congress_usa_new-jersey_2011,27543,2011-04-03_heb_norav_program_congress_yeshivat-haverim,1,FRIENDS_GATHERING,
8094,congress_usa_new-jersey_2011,27544,2011-04-03_heb_rav_program_congress_yeshivat-ahdut,1,EVENT_PART,EVENT
8032,congress_italy_2014,54165,2014-11-21_norav_lesson_sadna,4,LESSON_PART,
8032,congress_italy_2014,54170,2014-11-21_rav_program_congress_sadna-0,1,LESSON_PART,
8032,congress_italy_2014,54167,2014-11-21_norav_program_congress_yeshivat-haverim-1,1,FRIENDS_GATHERING,
8032,congress_italy_2014,54172,2014-11-21_norav_program_congress_yeshivat-haverim-2,1,FRIENDS_GATHERING,
8032,congress_italy_2014,54174,2014-11-21_norav_program_congress_yeshivat-haverim-3,1,FRIENDS_GATHERING,
8032,congress_italy_2014,54183,2014-11-21_rav_program_congress_sadna-1,1,LESSON_PART,
