Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,,ARTICLE,Igeret 18 (1926),,bs-igeret-18-1926-pg-067,Letter 18 (1926),,"אגרת י""ח",,Письмо 18 (1926),,Brief 18 (1926),,Carta 18 (1926),,Mektup 18 (1926),,Лист 18 (1926),
1,,ARTICLE,Igeret 19 (1927),,bs-igeret-19-1927-pg-070,Letter 19 (1927),,"אגרת י""ט",,Письмо 19 (1927),,Brief 19 (1927),,Carta 19 (1927),,Mektup 19 (1927),,Лист 19 (1927г,
1,,ARTICLE,Igeret 20 (1927),,bs-igeret-20-1927-pg-074,Letter 20 (1927),,אגרת כ',,Письмо 20 (1927),,Brief 20 (1927),,Carta 20 (1927),,Mektup 20 (1927),,Лист 20 (1927),
1,,ARTICLE,Igeret 21 (1927),,bs-igeret-21-1927-pg-075,Letter 21 (1927),,"אגרת כ""א",,Письмо 21 (1927),,Brief 21 (1927),,Carta 21 (1927),,Mektup 21 (1927),,Лист 21 (1927),
1,,ARTICLE,Igeret 22 (1927),,bs-igeret-22-1927-pg-076,Letter 22 (1927),,"אגרת כ""ב",,Письмо 22 (1927),,Brief 22 (1927),,Carta 22 (1927),,Mektup 22 (1927),,Лист 22 (1927),
1,,ARTICLE,Igeret 23 (1927),,bs-igeret-23-1927-pg-078,Letter 23 (1927),,"אגרת כ""ג",,Письмо 23 (1927),,Brief 23 (1927),,Carta 23 (1927),,Mektup 23 (1927),,Лист 23 (1927),
1,,ARTICLE,Igeret 24 (1927),,bs-igeret-24-1927-pg-080,Letter 24 (1927),,"אגרת כ""ד",,Письмо 24 (1927),,Brief 24 (1927),,Carta 24 (1927),,Mektup 24 (1927),,Лист 24 (1927),
1,,ARTICLE,Igeret 25 (1927),,bs-igeret-25-1927-pg-081,Letter 25 (1927),,"אגרת כ""ה",,Письмо 25 (1927),,Brief 25 (1927),,Carta 25 (1927),,Mektup 25 (1927),,Лист 25 (1927),
1,,ARTICLE,Igeret 26 (1927),,bs-igeret-26-1927-pg-085,Letter 26 (1927),,"אגרת כ""ו",,Письмо 26 (1927),,Brief 26 (1927),,Carta 26 (1927),,Mektup 26 (1927),,Лист 26 (1927),
1,,ARTICLE,Igeret 27 (1927),,bs-igeret-27-1927-pg-091,Letter 27 (1927),,"אגרת כ""ז",,Письмо 27 (1927),,Brief 27 (1927),,Carta 27 (1927),,Mektup 27 (1927),,Лист 27 (1927),
1,,ARTICLE,Igeret 28 (1927),,bs-igeret-28-1927-pg-094,Letter 28 (1927),,"אגרת כ""ח",,Письмо 28 (1927),,Brief 28 (1927),,Carta 28 (1927),,Mektup 28 (1927),,Лист 28 (1927),
1,,ARTICLE,Igeret 29 (1927),,bs-igeret-29-1927-pg-095,Letter 29 (1927),,"אגרת כ""ט",,Письмо 29 (1927),,Brief 29 (1927),,Carta 29 (1927),,Mektup 29 (1927),,Лист 29 (1927),
1,,ARTICLE,Igeret 30 (1927),,bs-igeret-30-1927-pg-100,Letter 30 (1927),,אגרת ל',,Письмо 30 (1927),,Brief 30 (1927),,Carta 30 (1927),,Mektup 30 (1927),,Лист 30 (1927),
1,,ARTICLE,Igeret 31 (1927),,bs-igeret-31-1927-pg-101,Letter 31 (1927),,"אגרת ל""א",,Письмо 31 (1927),,Brief 31 (1927),,Carta 31 (1927),,Mektup 31 (1927),,Лист 31 (1927),
1,,ARTICLE,Igeret 32 (1927),,bs-igeret-32-1927-pg-106,Letter 32 (1927),,"אגרת ל""ב",,Письмо 32 (1927),,Brief 32 (1927),,Carta 32 (1927),,Mektup 32 (1927),,Лист 32 (1927),
1,,ARTICLE,Igeret 33 (1927),,bs-igeret-33-1927-pg-108,Letter 33 (1927),,"אגרת ל""ג",,Письмо 33 (1927),,Brief 33 (1927),,Carta 33 (1927),,Mektup 33 (1927),,Лист 33 (1927),
1,,ARTICLE,Igeret 34 (1927),,bs-igeret-34-1927-pg-109,Letter 34 (1927),,"אגרת ל""ד",,Письмо 34 (1927),,Brief 34 (1927),,Carta 34 (1927),,Mektup 34 (1927),,Лист 34 (1927),
1,,ARTICLE,Igeret 35 (1927),,bs-igeret-35-1927-pg-111,Letter 35 (1927),,"אגרת ל""ה",,Письмо 35 (1927),,Brief 35 (1927),,Carta 35 (1927),,Mektup 35 (1927),,Лист 35 (1927),
1,,ARTICLE,Igeret 36 (1927),,bs-igeret-36-1927-pg-115,Letter 36 (1927),,"אגרת ל""ו",,Письмо 36 (1927),,Brief 36 (1927),,Carta 36 (1927),,Mektup 36 (1927),,Лист 36 (1927),
1,,ARTICLE,Igeret 37 (1927),,bs-igeret-37-1927-pg-116,Letter 37 (1927),,"אגרת ל""ז",,Письмо 37 (1927),,Brief 37 (1927),,Carta 37 (1927),,Mektup 37 (1927),,Лист 37 (1927),
1,,ARTICLE,Igeret 38 (1927),,bs-igeret-38-1927-pg-116,Letter 38 (1927),,"אגרת ל""ח",,Письмо 38 (1927),,Brief 38 (1927),,Carta 38 (1927),,Mektup 38 (1927),,Лист 38 (1927),
1,,ARTICLE,Igeret 39 (1927),,bs-igeret-39-1927-pg-118,Letter 39 (1927),,"אגרת ל""ט",,Письмо 39 (1927),,Brief 39 (1927),,Carta 39 (1927),,Mektup 39 (1927),,Лист 39 (1927),
1,,ARTICLE,Igeret 40 (1927),,bs-igeret-40-1927-pg-123,Letter 40 (1927),,אגרת מ',,Письмо 40 (1927),,Brief 40 (1927),,Carta 40 (1927),,Mektup 40 (1927),,Лист 40 (1927),
1,,ARTICLE,Igeret 41 (1927),,bs-igeret-41-1927-pg-125,Letter 41 (1927),,"אגרת מ""א",,Письмо 41 (1927),,Brief 41 (1927),,Carta 41 (1927),,Mektup 41 (1927),,Лист 41 (1927),
1,,ARTICLE,Igeret 42 (1927),,bs-igeret-42-1927-pg-126,Letter 42 (1927),,"אגרת מ""ב",,Письмо 42 (1927),,Brief 42 (1927),,Carta 42 (1927),,Mektup 42 (1927),,Лист 42 (1927),
1,,ARTICLE,Igeret 43 (1927),,bs-igeret-43-1927-pg-128,Letter 43 (1927),,"אגרת מ""ג",,Письмо 43 (1927),,Brief 43 (1927),,Carta 43 (1927),,Mektup 43 (1927),,Лист 43 (1927),
1,,ARTICLE,Igeret 44 (1927),,bs-igeret-44-1927-pg-130,Letter 44 (1927),,"אגרת מ""ד",,Письмо 44 (1927),,Brief 44 (1927),,Carta 44 (1927),,Mektup 44 (1927),,Лист 44 (1927),
1,,ARTICLE,Igeret 45 (1927),,bs-igeret-45-1927-pg-132,Letter 45 (1927),,"אגרת מ""ה",,Письмо 45 (1927),,Brief 45 (1927),,Carta 45 (1927),,Mektup 45 (1927),,Лист 45 (1927),
1,,ARTICLE,Igeret 46 (1927),,bs-igeret-46-1927-pg-140,Letter 46 (1927),,"אגרת מ""ו",,Письмо 46 (1927),,Brief 46 (1927),,Carta 46 (1927),,Mektup 46 (1927),,Лист 46 (1927),
1,,ARTICLE,Igeret 47 (1927),,bs-igeret-47-1927-pg-142,Letter 47 (1927),,"אגרת מ""ז",,Письмо 47 (1927),,Brief 47 (1927),,Carta 47 (1927),,Mektup 47 (1927),,Лист 47 (1927),
1,,ARTICLE,Igeret 48 (1927),,bs-igeret-48-1927-pg-144,Letter 48 (1927),,"אגרת מ""ח",,Письмо 48 (1927),,Brief 48 (1927),,Carta 48 (1927),,Mektup 48 (1927),,Лист 48 (1927),
1,,ARTICLE,Igeret 49 (1927),,bs-igeret-49-1927-pg-145,Letter 49 (1927),,"אגרת מ""ט",,Письмо 49 (1927),,Brief 49 (1927),,Carta 49 (1927),,Mektup 49 (1927),,Лист 49 (1927),
1,,ARTICLE,Igeret 50 (1927),,bs-igeret-50-1927-pg-146,Letter 50 (1927),,אגרת נ',,Письмо 50 (1927),,Brief 50 (1927),,Carta 50 (1927),,Mektup 50 (1927),,Лист 50 (1927),
1,,ARTICLE,Igeret 51 (1928),,bs-igeret-51-1928-pg-148,Letter 51 (1928),,"אגרת נ""א",,Письмо 51 (1928),,Brief 51 (1928),,Carta 51 (1928),,Mektup 51 (1928),,Лист 51 (1928),
1,,ARTICLE,Igeret 52 (1928),,bs-igeret-52-1928-pg-151,Letter 52 (1928),,"אגרת נ""ב",,Письмо 52 (1928),,Brief 52 (1928),,Carta 52 (1928),,Mektup 52 (1928),,Лист 52 (1928),
1,,ARTICLE,Igeret 53 (1928),,bs-igeret-53-1928-pg-155,Letter 53 (1928),,"אגרת נ""ג",,Письмо 53 (1928),,Brief 53 (1928),,Carta 53 (1928),,Mektup 53 (1928),,Лист 53 (1928),
1,,ARTICLE,Igeret 54 (1928),,bs-igeret-54-1928-pg-156,Letter 54 (1928),,"אגרת נ""ד",,Письмо 54 (1928),,Brief 54 (1928),,Carta 54 (1928),,Mektup 54 (1928),,Лист 54 (1928),
1,,ARTICLE,Igeret 57 (1935),,bs-igeret-57-1935-pg-160,Letter 57 (1935),,"אגרת נ""ז",,Письмо 57 (1935),,Brief 57 (1935),,Carta 57 (1935),,Mektup 57 (1935),,Лист 57 (1935),
1,,ARTICLE,Igeret 55 (1932),,bs-igeret-55-1932-pg-162,Letter 55 (1932),,"אגרת נ""ה",,Письмо 55 (1932),,Brief 55 (1932),,Carta 55 (1932),,Mektup 55 (1932),,Лист 55 (1932),
1,,ARTICLE,Igeret 56 (1932),,bs-igeret-56-1932-pg-170,Letter 56 (1932),,"אגרת נ""ו",,Письмо 56 (1932),,Brief 56 (1932),,Carta 56 (1932),,Mektup 56 (1932),,Лист 56 (1932),
1,,ARTICLE,Igeret 58 (1941),,bs-igeret-58-1941-pg-172,Letter 58 (1941),,"אגרת נ""ח",,Письмо 58 (1941),,Brief 58 (1941),,Carta 58 (1941),,Mektup 58 (1941),,Лист 58 (1941),
1,,ARTICLE,Igeret 4 (1920),,bs-igeret-04-1920-pg-175,Letter 4 (1920),,אגרת ד',,Письмо 4 (1920),,Brief 4 (1920),,Carta 4 (1920),,Mektup 4 (1920),,Лист 4 (1920),
